"x","y"
-124.649116516113,48.2900695800782
-124.647827148438,48.2896041870117
-124.646797180176,48.2891006469727
-124.646133422852,48.2885475158692
-124.645797729492,48.2877616882325
-124.645118713379,48.2875289916992
-124.645027160645,48.2873573303223
-124.645057678223,48.2856979370117
-124.643699645996,48.284595489502
-124.643028259277,48.2836799621582
-124.643028259277,48.283447265625
-124.643547058105,48.2829933166504
-124.64372253418,48.2829933166504
-124.643707275391,48.2839088439941
-124.644653320313,48.2843742370605
-124.644813537598,48.2848358154297
-124.645660400391,48.2854118347168
-124.646003723145,48.285873413086
-124.645469665527,48.2867889404297
-124.645606994629,48.2870903015137
-124.646430969238,48.287727355957
-124.646553039551,48.2885665893554
-124.647659301758,48.289005279541
-124.648742675781,48.2893867492676
-124.649421691895,48.2897644042969
-124.649452209473,48.2907028198242
-124.650077819824,48.2911262512207
-124.64909362793,48.292423248291
-124.649208068848,48.2925872802734
-124.650283813477,48.2927703857422
-124.653396606445,48.2928161621094
-124.654342651367,48.2933654785156
-124.65454864502,48.2945098876953
-124.655883789062,48.2946701049804
-124.656509399414,48.294750213623
-124.656936645508,48.2952117919922
-124.657257080078,48.2963066101074
-124.660057067871,48.2990074157715
-124.660636901855,48.3006172180176
-124.660469055176,48.3007316589356
-124.660636901855,48.3008460998536
-124.660758972168,48.3014907836914
-124.661087036133,48.3019218444824
-124.661087036133,48.302791595459
-124.661437988281,48.305778503418
-124.661430358887,48.3062324523926
-124.661079406738,48.3066940307617
-124.660743713379,48.3069190979004
-124.656433105469,48.3083877563476
-124.654998779297,48.3093376159668
-124.65461730957,48.3103294372559
-124.654693603516,48.3107872009277
-124.655326843262,48.3116607666015
-124.656761169434,48.3127899169922
-124.657707214355,48.3140869140625
-124.657897949219,48.3151588439941
-124.65788269043,48.3164176940918
-124.658309936523,48.3168754577636
-124.659927368164,48.3176879882813
-124.660766601563,48.3182640075684
-124.660850524902,48.3187217712402
-124.661277770996,48.3191833496094
-124.661270141602,48.3198699951172
-124.66015625,48.3207397460938
-124.659286499023,48.3213958740234
-124.658767700195,48.3220024108887
-124.658203125,48.3228073120117
-124.657707214355,48.3237838745117
-124.657577514648,48.3245887756348
-124.658210754395,48.3247261047363
-124.658988952637,48.3246154785156
-124.661727905273,48.3226547241211
-124.661926269531,48.3223953247071
-124.664222717285,48.3211555480957
-124.665283203125,48.320255279541
-124.665802001953,48.3199691772461
-124.665977478027,48.319507598877
-124.664878845215,48.3187446594238
-124.663681030273,48.3183937072754
-124.662353515625,48.3171806335449
-124.661506652832,48.3142585754395
-124.66130065918,48.3126258850098
-124.66153717041,48.3117370605468
-124.66153717041,48.3108177185059
-124.661987304688,48.3092193603516
-124.663307189941,48.3067054748535
-124.663330078125,48.3044128417969
-124.663688659668,48.3034934997559
-124.663696289062,48.3022346496582
-124.664512634277,48.300651550293
-124.667106628418,48.2979927062988
-124.667861938477,48.2976722717285
-124.66877746582,48.2970275878907
-124.669563293457,48.2968330383301
-124.670372009277,48.2966613769531
-124.670547485352,48.2969245910645
-124.670852661133,48.2972412109375
-124.670967102051,48.2975349426269
-124.67212677002,48.2980308532715
-124.671829223633,48.297622680664
-124.671882629395,48.297134399414
-124.67236328125,48.2968444824219
-124.672958374023,48.2966766357422
-124.673522949219,48.2967376708985
-124.673782348633,48.2968254089356
-124.674133300781,48.2968292236328
-124.674430847168,48.2965965270996
-124.674949645996,48.2963676452637
-124.675727844238,48.2961120605469
-124.676422119141,48.295913696289
-124.676986694336,48.2958564758301
-124.677803039551,48.2959213256836
-124.67797088623,48.2962684631348
-124.679008483887,48.2980461120606
-124.680839538574,48.2985496520996
-124.681800842285,48.2980613708496
-124.682327270508,48.2976036071778
-124.682960510254,48.2960243225098
-124.682693481445,48.295280456543
-124.681922912598,48.2949905395508
-124.681663513184,48.2950134277344
-124.68083190918,48.2951278686524
-124.680656433105,48.2948684692383
-124.680839538574,48.2946357727051
-124.681098937988,48.294376373291
-124.681098937988,48.294204711914
-124.680717468262,48.2937393188477
-124.680732727051,48.2933082580567
-124.680809020996,48.2931060791016
-124.681877136231,48.292781829834
-124.683967590332,48.2925605773925
-124.684112548828,48.2921905517578
-124.684036254883,48.2917327880859
-124.684303283691,48.291561126709
-124.684982299805,48.2915077209472
-124.68643951416,48.2910537719726
-124.686973571777,48.290599822998
-124.686447143555,48.2901382446289
-124.68620300293,48.289623260498
-124.686988830566,48.2885932922363
-124.686996459961,48.2874488830566
-124.686660766602,48.2872734069824
-124.685966491699,48.2871551513672
-124.685707092285,48.2869834899902
-124.685409545898,48.2865524291992
-124.685371398926,48.286205291748
-124.684341430664,48.2859687805176
-124.683692932129,48.2858505249024
-124.6826171875,48.28564453125
-124.682373046875,48.2855567932129
-124.681846618652,48.2851219177246
-124.681770324707,48.2843971252441
-124.682167053223,48.2838516235352
-124.682769775391,48.2838249206543
-124.683547973633,48.2836837768555
-124.683456420898,48.2833671569824
-124.683433532715,48.2829895019531
-124.683090209961,48.2824401855469
-124.68253326416,48.2822036743164
-124.681976318359,48.2820892333984
-124.681716918945,48.2816543579102
-124.681716918945,48.2813377380371
-124.682159423828,48.2808494567871
-124.68221282959,48.2804718017578
-124.68147277832,48.2801513671875
-124.679763793945,48.2766342163086
-124.679466247559,48.2764358520508
-124.679122924805,48.2744216918946
-124.679382324219,48.272159576416
-124.680221557617,48.2699851989746
-124.679893493652,48.2690658569336
-124.680366516113,48.266658782959
-124.680641174316,48.2640914916992
-124.682006835937,48.2600173950196
-124.68253326416,48.2593307495117
-124.683639526367,48.2566108703613
-124.683242797852,48.2570381164551
-124.684722900391,48.2550964355469
-124.688369750977,48.2520370483398
-124.691452026367,48.2502059936524
-124.692916870117,48.2496299743653
-124.694122314453,48.2490577697754
-124.695823669434,48.2484321594238
-124.697418212891,48.2478904724121
-124.699401855469,48.2475547790527
-124.699577331543,48.2472953796387
-124.698806762695,48.2468872070312
-124.698272705078,48.2462158203125
-124.698600769043,48.2452507019043
-124.699127197266,48.244441986084
-124.699699401855,48.2440719604492
-124.700492858887,48.243179321289
-124.701438903809,48.242805480957
-124.70246887207,48.2427558898926
-124.703033447266,48.2426147460937
-124.70329284668,48.2424697875977
-124.703506469727,48.2422981262207
-124.704032897949,48.2418098449707
-124.704086303711,48.2410316467285
-124.704132080078,48.2408866882324
-124.704391479492,48.2407684326172
-124.704658508301,48.2404556274414
-124.704658508301,48.2400207519531
-124.702163696289,48.2398796081543
-124.701766967773,48.2396469116211
-124.701431274414,48.239242553711
-124.701477050781,48.2386322021485
-124.701568603516,48.2382278442383
-124.702217102051,48.2382926940918
-124.702690124512,48.238525390625
-124.703247070312,48.2385826110839
-124.703247070312,48.2382698059082
-124.703117370605,48.2378044128418
-124.702606201172,48.2375717163086
-124.702056884766,48.2375679016113
-124.701530456543,48.2375068664551
-124.70140838623,48.2370719909668
-124.701721191406,48.2366409301758
-124.701683044434,48.2362327575684
-124.70133972168,48.2359161376953
-124.701026916504,48.2358856201172
-124.700782775879,48.235481262207
-124.700866699219,48.2351036071777
-124.700866699219,48.2345848083496
-124.699981689453,48.2340621948242
-124.69930267334,48.2335090637207
-124.698913574219,48.2326545715332
-124.697746276855,48.2318649291992
-124.698486328125,48.2309112548828
-124.697120666504,48.2302131652832
-124.696922302246,48.229679107666
-124.697441101074,48.2293395996093
-124.697288513184,48.2283058166504
-124.696952819824,48.2281875610351
-124.69677734375,48.2279586791992
-124.69677734375,48.2272720336914
-124.695251464844,48.2262306213379
-124.693367004395,48.2253799438477
-124.692611694336,48.2252998352051
-124.691932678223,48.2250061035156
-124.691421508789,48.2243156433105
-124.690757751465,48.2226486206055
-124.690170288086,48.2217826843262
-124.689338684082,48.2195816040039
-124.689346313477,48.2187957763672
-124.689872741699,48.2176513671875
-124.690116882324,48.2162551879883
-124.689743041992,48.2139778137207
-124.690711975098,48.2120895385742
-124.691673278809,48.2105979919434
-124.691673278809,48.2099075317383
-124.692337036133,48.2081909179687
-124.692573547363,48.2066421508789
-124.693450927734,48.2048110961914
-124.694686889648,48.2015991210937
-124.694877624512,48.1999931335449
-124.696708679199,48.1967887878418
-124.697822570801,48.1943588256836
-124.698486328125,48.1934852600097
-124.698822021484,48.1919746398926
-124.70076751709,48.1885032653809
-124.701271057129,48.1878471374511
-124.701622009277,48.1869316101074
-124.702713012695,48.1856727600098
-124.704742431641,48.1837882995605
-124.707069396973,48.1824188232422
-124.707077026367,48.1823043823243
-124.705116271973,48.1806869506836
-124.704437255859,48.1802825927735
-124.703758239746,48.1801643371582
-124.70246887207,48.1802177429199
-124.701019287109,48.1797485351562
-124.70059967041,48.1794013977051
-124.700622558594,48.1775665283203
-124.700202941895,48.176815032959
-124.699691772461,48.1764106750488
-124.698333740234,48.1759452819824
-124.697639465332,48.1758270263671
-124.696876525879,48.1752471923829
-124.696800231934,48.1747856140136
-124.698013305664,48.1738166809082
-124.698097229004,48.1733589172363
-124.697761535645,48.1729545593262
-124.696403503418,48.1719703674317
-124.69571685791,48.1717376708984
-124.695556640625,48.1715087890625
-124.695472717285,48.1710472106934
-124.696388244629,48.1697235107421
-124.696449279785,48.1691474914551
-124.696418762207,48.1685676574707
-124.69603729248,48.1683120727539
-124.695762634277,48.1685371398926
-124.695472717285,48.1690559387207
-124.695007324219,48.1694374084472
-124.694282531738,48.1693534851074
-124.693710327148,48.1685562133789
-124.69319152832,48.1672821044922
-124.693283081055,48.1660346984863
-124.693580627441,48.1668815612793
-124.694198608398,48.1680717468262
-124.694671630859,48.1686363220215
-124.695037841797,48.1686134338379
-124.695266723633,48.1683311462402
-124.695533752441,48.1676750183106
-124.695877075195,48.1674118041992
-124.696136474609,48.1674346923828
-124.696441650391,48.1677474975586
-124.697006225586,48.1685905456543
-124.697113037109,48.1691818237305
-124.696876525879,48.1696586608887
-124.696762084961,48.1701316833496
-124.696533203125,48.1705436706543
-124.696212768555,48.1710319519043
-124.696228027344,48.1712875366211
-124.696426391602,48.1715621948242
-124.698707580566,48.1727294921875
-124.699043273926,48.1731300354004
-124.698867797852,48.1738204956055
-124.698432922363,48.1745681762696
-124.697998046875,48.1747360229492
-124.697906494141,48.1751937866211
-124.698501586914,48.1755409240722
-124.699867248535,48.176010131836
-124.700706481934,48.1765899658203
-124.701141357422,48.1773338317871
-124.701026916504,48.1786575317383
-124.701202392578,48.1791191101074
-124.701713562012,48.1794662475586
-124.703773498535,48.1795883178711
-124.705223083496,48.1800003051758
-124.706741333008,48.1815032958984
-124.707763671875,48.1815643310547
-124.708251953125,48.1819229125977
-124.708419799805,48.1821556091309
-124.70890045166,48.182186126709
-124.709457397461,48.182071685791
-124.709587097168,48.1818389892578
-124.709976196289,48.1813507080079
-124.710586547852,48.181324005127
-124.711357116699,48.1815910339355
-124.71174621582,48.1818199157715
-124.712562561035,48.1820869445801
-124.71337890625,48.1822357177734
-124.713768005371,48.1822662353516
-124.714378356934,48.1820640563965
-124.714332580566,48.1818923950195
-124.713592529297,48.1810722351074
-124.713600158691,48.1808815002441
-124.715400695801,48.1789016723633
-124.716186523438,48.1787300109863
-124.716789245605,48.1787910461425
-124.717216491699,48.1786804199219
-124.718078613281,48.1786842346192
-124.719169616699,48.1779632568359
-124.71949005127,48.1771354675293
-124.721809387207,48.1746788024903
-124.723793029785,48.1734275817871
-124.724906921387,48.1724548339844
-124.727096557617,48.171272277832
-124.729736328125,48.1705856323242
-124.732391357422,48.1703681945801
-124.731887817383,48.1696739196777
-124.731903076172,48.1680641174317
-124.732246398926,48.1676063537598
-124.732261657715,48.1666870117187
-124.732803344727,48.1649665832519
-124.73282623291,48.161865234375
-124.732490539551,48.1616325378418
-124.731872558594,48.1607856750488
-124.731246948242,48.1605720520019
-124.728973388672,48.1588516235351
-124.726196289063,48.1576957702637
-124.725486755371,48.1572761535645
-124.723533630371,48.1551818847656
-124.722312927246,48.1543426513672
-124.721542358398,48.1536483764648
-124.720031738281,48.1506538391113
-124.719108581543,48.1494979858399
-124.719116210938,48.1484642028808
-124.718086242676,48.1484565734863
-124.717781066895,48.148250579834
-124.716728210449,48.1463127136231
-124.716423034668,48.1447715759277
-124.716087341309,48.1440773010254
-124.716102600098,48.1427001953125
-124.715682983398,48.1420097351074
-124.714920043945,48.1411590576172
-124.711959838867,48.1393661499024
-124.711517333984,48.1389427185058
-124.711181640625,48.1384811401367
-124.710693359375,48.1370964050293
-124.710693359375,48.1366386413574
-124.710006713867,48.1357727050781
-124.710021972656,48.13525390625
-124.709686279297,48.1347923278809
-124.708656311035,48.1343269348145
-124.708236694336,48.1338653564453
-124.708160400391,48.1335182189941
-124.70662689209,48.1319580078125
-124.70613861084,48.1305770874024
-124.706146240234,48.1294288635254
-124.706329345703,48.1287384033203
-124.707733154297,48.1269035339355
-124.709266662598,48.1259956359863
-124.71012878418,48.1258811950683
-124.710403442383,48.1254234313965
-124.70970916748,48.1250762939453
-124.708229064941,48.1248588562012
-124.702926635742,48.1226119995117
-124.700942993164,48.1211776733399
-124.699752807617,48.1205406188965
-124.69873046875,48.119613647461
-124.697372436523,48.1186904907227
-124.697036743164,48.1182250976562
-124.696807861328,48.1181488037109
-124.695343017578,48.1161460876465
-124.694076538086,48.113956451416
-124.692901611328,48.1123390197754
-124.692741394043,48.1116485595703
-124.692237854004,48.110725402832
-124.69172668457,48.1103782653809
-124.691390991211,48.1099166870118
-124.691307067871,48.1092262268067
-124.691581726074,48.1087684631348
-124.691673278809,48.1080780029297
-124.691337585449,48.1073875427246
-124.691352844238,48.1069221496582
-124.692268371582,48.1057014465332
-124.691993713379,48.1049041748047
-124.692237854004,48.1037063598633
-124.69172668457,48.1032447814942
-124.691383361816,48.1032409667969
-124.690696716309,48.1024932861328
-124.690170288086,48.1005744934082
-124.689033508301,48.1001815795899
-124.688003540039,48.1002922058106
-124.687316894531,48.0998268127441
-124.686721801758,48.0991363525391
-124.686141967773,48.0977325439453
-124.686157226563,48.0959091186523
-124.68660736084,48.0943031311035
-124.687042236328,48.093864440918
-124.688842773437,48.0910987854004
-124.690223693848,48.08988571167
-124.690856933594,48.0898895263672
-124.692756652832,48.0886344909668
-124.693786621094,48.087718963623
-124.694396972656,48.0868034362793
-124.69465637207,48.0863418579102
-124.694671630859,48.0858840942383
-124.695022583008,48.0849609375
-124.694709777832,48.0828895568848
-124.694602966309,48.0803489685059
-124.695182800293,48.0765419006348
-124.695518493652,48.0738830566406
-124.696067810059,48.0728034973145
-124.697120666504,48.0700607299805
-124.694557189941,48.0666122436524
-124.695610046387,48.0618400573731
-124.693496704102,48.0587959289551
-124.691856384277,48.0573539733887
-124.689666748047,48.0568466186523
-124.687469482422,48.0570297241211
-124.687957763672,48.056568145752
-124.688026428223,48.0549507141113
-124.687576293945,48.0519790649414
-124.686477661133,48.0490226745605
-124.685173034668,48.045467376709
-124.683403015137,48.0379867553711
-124.683403015137,48.036262512207
-124.683090209961,48.0354499816894
-124.683090209961,48.0338211059571
-124.683692932129,48.0310821533203
-124.684143066406,48.0304718017578
-124.683403015137,48.0294570922851
-124.683692932129,48.029052734375
-124.683090209961,48.0283432006836
-124.683403015137,48.0280380249023
-124.682640075684,48.0274276733399
-124.681579589844,48.0254974365235
-124.681732177734,48.0239715576172
-124.682487487793,48.0233650207519
-124.68448638916,48.0227928161621
-124.682563781738,48.0206718444824
-124.681129455566,48.0182876586914
-124.680221557617,48.0154418945312
-124.680023193359,48.0133285522461
-124.679618835449,48.0130043029785
-124.679069519043,48.0090103149414
-124.679168701172,48.0079231262207
-124.679023742676,48.0053825378418
-124.680366516113,48.002944946289
-124.681282043457,48.0023345947266
-124.68123626709,48.0007095336914
-124.680549621582,48.0002021789551
-124.680137634277,47.9995536804199
-124.680137634277,47.9989509582519
-124.678703308105,47.9973793029786
-124.677726745605,47.9958534240723
-124.677597045898,47.9946060180664
-124.677879333496,47.9935417175293
-124.678558349609,47.9930305480957
-124.679588317871,47.9930801391602
-124.679656982422,47.9929885864258
-124.680313110352,47.9925079345703
-124.679962158203,47.9920463562012
-124.679618835449,47.9919548034668
-124.678520202637,47.9918632507324
-124.677658081055,47.992073059082
-124.677139282227,47.9918975830078
-124.675086975098,47.9899406433106
-124.674041748047,47.9884147644043
-124.674507141113,47.9880981445313
-124.671043395996,47.9844284057617
-124.670463562012,47.9820709228515
-124.670867919922,47.97998046875
-124.67162322998,47.978759765625
-124.671783447266,47.9755058288574
-124.672981262207,47.9747924804687
-124.673431396484,47.973575592041
-124.671928405762,47.9715423583985
-124.67162322998,47.9699134826661
-124.67268371582,47.9686965942383
-124.673866271973,47.9681739807129
-124.674842834473,47.9681777954102
-124.675247192383,47.9676704406738
-124.67504119873,47.9671592712403
-124.674217224121,47.9663276672363
-124.673049926758,47.9653091430664
-124.671806335449,47.9648475646973
-124.670303344727,47.9649848937988
-124.667846679688,47.9654426574707
-124.665863037109,47.9651184082031
-124.664077758789,47.9638137817383
-124.664077758789,47.9630012512207
-124.663482666016,47.9624938964843
-124.663177490234,47.9604606628418
-124.664611816406,47.9589729309082
-124.665702819824,47.9584617614746
-124.666107177734,47.957534790039
-124.66535949707,47.9567031860351
-124.664611816406,47.9560089111328
-124.661369323731,47.9532394409179
-124.660911560059,47.9524269104004
-124.661056518555,47.948356628418
-124.660461425781,47.9467277526856
-124.659553527832,47.9461212158203
-124.657752990723,47.9455108642579
-124.656539916992,47.9454078674317
-124.653518676758,47.9444923400879
-124.652313232422,47.9436759948731
-124.650199890137,47.9406242370606
-124.649147033691,47.9399108886719
-124.648536682129,47.9389991760254
-124.645683288574,47.9338417053223
-124.643562316895,47.9310646057129
-124.642883300781,47.9278945922851
-124.641540527344,47.9260902404785
-124.640243530273,47.921703338623
-124.639488220215,47.9200744628906
-124.639190673828,47.9176292419434
-124.638732910156,47.9161949157715
-124.638999938965,47.9147109985351
-124.639343261719,47.9133224487305
-124.640243530273,47.911979675293
-124.641403198242,47.9108657836914
-124.641403198242,47.9101257324219
-124.641059875488,47.9092445373535
-124.640243530273,47.9090614318848
-124.640129089355,47.9097862243652
-124.640342712402,47.910945892334
-124.638687133789,47.9127044677735
-124.638000488281,47.9143257141114
-124.637657165527,47.9160385131836
-124.637252807617,47.9180297851563
-124.636497497559,47.9197425842285
-124.6357421875,47.919792175293
-124.632308959961,47.9201126098633
-124.630386352539,47.9204368591308
-124.627876281738,47.9215354919434
-124.626029968262,47.9216728210449
-124.62410736084,47.9216690063477
-124.622596740723,47.921257019043
-124.621841430664,47.9204216003418
-124.621566772461,47.9194030761719
-124.620330810547,47.9189834594727
-124.617179870605,47.9176406860352
-124.615737915039,47.9172286987305
-124.613128662109,47.9168548583984
-124.611213684082,47.9165306091308
-124.608528137207,47.9160690307617
-124.606056213379,47.9155578613282
-124.604476928711,47.9147224426269
-124.602363586426,47.9137992858887
-124.597709655762,47.9125442504883
-124.592582702637,47.9119300842286
-124.585647583008,47.9119338989258
-124.583381652832,47.9109153747558
-124.582778930664,47.910099029541
-124.584136962891,47.9075241088867
-124.584136962891,47.9060287475586
-124.583679199219,47.9056205749512
-124.583679199219,47.9048080444336
-124.582176208496,47.9036865234375
-124.581871032715,47.90287399292
-124.580780029297,47.9024810791016
-124.575569152832,47.9024810791016
-124.573173522949,47.9028511047363
-124.571449279785,47.9041481018066
-124.571113586426,47.9059524536133
-124.570556640625,47.907112121582
-124.568046569824,47.9089965820312
-124.565856933594,47.9092750549316
-124.564002990723,47.9090881347656
-124.562080383301,47.9089469909668
-124.559883117676,47.9094581604004
-124.555839538574,47.909782409668
-124.553016662598,47.9104309082031
-124.549743652344,47.9112205505371
-124.54541015625,47.9117774963379
-124.54313659668,47.9118232727051
-124.541770935059,47.9114532470703
-124.541496276856,47.9120979309082
-124.541770935059,47.9129333496094
-124.541770935059,47.9146499633789
-124.54044342041,47.916389465332
-124.538650512695,47.9174079895019
-124.537620544434,47.9188919067383
-124.537689208984,47.9200973510742
-124.538513183594,47.9214859008789
-124.538238525391,47.9226417541504
-124.536178588867,47.9243545532226
-124.53466796875,47.9249114990235
-124.53076171875,47.9251899719239
-124.529182434082,47.9260711669922
-124.526947021484,47.9283218383789
-124.524353027344,47.9304542541504
-124.522903442383,47.9319801330566
-124.520843505859,47.9333724975586
-124.518783569336,47.9337387084961
-124.517547607422,47.9334144592285
-124.516250610352,47.9322547912598
-124.51505279541,47.9314727783203
-124.507667541504,47.9313774108887
-124.506706237793,47.9302673339843
-124.504791259766,47.9284133911133
-124.502319335937,47.9273948669433
-124.499778747559,47.9273986816406
-124.496551513672,47.9278144836426
-124.494567871094,47.9292488098145
-124.493949890137,47.9314270019531
-124.493881225586,47.9294815063477
-124.494766235352,47.9279975891113
-124.496276855469,47.9272117614746
-124.498992919922,47.9265937805176
-124.502212524414,47.926685333252
-124.504203796387,47.9273796081543
-124.505233764648,47.9283981323242
-124.507080078125,47.9296493530274
-124.508110046387,47.9304351806641
-124.509407043457,47.9307594299316
