time,upwelling_index,station_id,latitude,longitude
1967-01-01T00:00:00Z,-17.127758,60N,60,-149
1967-01-01T06:00:00Z,-17.127758,60N,60,-149
1967-01-01T12:00:00Z,-2.768784,60N,60,-149
1967-01-01T18:00:00Z,-1.6610603,60N,60,-149
1967-01-02T00:00:00Z,-1.6610603,60N,60,-149
1967-01-02T06:00:00Z,-195.45413,60N,60,-149
1967-01-02T12:00:00Z,-288.36136,60N,60,-149
1967-01-02T18:00:00Z,-199.06532,60N,60,-149
1967-01-03T00:00:00Z,-776.06,60N,60,-149
1967-01-03T06:00:00Z,-739.7832,60N,60,-149
1967-01-03T12:00:00Z,-883.39435,60N,60,-149
1967-01-03T18:00:00Z,-512.03357,60N,60,-149
1967-01-04T00:00:00Z,-158.59563,60N,60,-149
1967-01-04T06:00:00Z,-69.12467,60N,60,-149
1967-01-04T12:00:00Z,-24.768867,60N,60,-149
1967-01-04T18:00:00Z,1.6909825,60N,60,-149
1967-01-05T00:00:00Z,-19.172806,60N,60,-149
1967-01-05T06:00:00Z,-70.47122,60N,60,-149
1967-01-05T12:00:00Z,-64.67978,60N,60,-149
1967-01-05T18:00:00Z,-63.73732,60N,60,-149
1967-01-06T00:00:00Z,-80.98572,60N,60,-149
1967-01-06T06:00:00Z,-82.831635,60N,60,-149
1967-01-06T12:00:00Z,-257.22586,60N,60,-149
1967-01-06T18:00:00Z,-134.88356,60N,60,-149
1967-01-07T00:00:00Z,-6.266141,60N,60,-149
1967-01-07T06:00:00Z,-27.830719,60N,60,-149
1967-01-07T12:00:00Z,-18.717506,60N,60,-149
1967-01-07T18:00:00Z,-14.943772,60N,60,-149
1967-01-08T00:00:00Z,8.987905,60N,60,-149
1967-01-08T06:00:00Z,36.68061,60N,60,-149
1967-01-08T12:00:00Z,24.534668,60N,60,-149
1967-01-08T18:00:00Z,16.603878,60N,60,-149
1967-01-09T00:00:00Z,-3.4948194,60N,60,-149
1967-01-09T06:00:00Z,-17.587069,60N,60,-149
1967-01-09T12:00:00Z,-99.42849,60N,60,-149
1967-01-09T18:00:00Z,-273.83133,60N,60,-149
1967-01-10T00:00:00Z,-629.43225,60N,60,-149
1967-01-10T06:00:00Z,-1056.1289,60N,60,-149
1967-01-10T12:00:00Z,-1319.8383,60N,60,-149
1967-01-10T18:00:00Z,-349.3651,60N,60,-149
1967-01-11T00:00:00Z,-93.39163,60N,60,-149
1967-01-11T06:00:00Z,-15.40404,60N,60,-149
1967-01-11T12:00:00Z,-7.2491546,60N,60,-149
1967-01-11T18:00:00Z,-52.915207,60N,60,-149
1967-01-12T00:00:00Z,-91.306335,60N,60,-149
1967-01-12T06:00:00Z,-92.82997,60N,60,-149
1967-01-12T12:00:00Z,-73.50653,60N,60,-149
1967-01-12T18:00:00Z,-66.94015,60N,60,-149
1967-01-13T00:00:00Z,-42.588146,60N,60,-149
1967-01-13T06:00:00Z,-53.72481,60N,60,-149
1967-01-13T12:00:00Z,-55.167706,60N,60,-149
1967-01-13T18:00:00Z,-55.167706,60N,60,-149
1967-01-14T00:00:00Z,-85.76045,60N,60,-149
1967-01-14T06:00:00Z,-113.28997,60N,60,-149
1967-01-14T12:00:00Z,-154.38986,60N,60,-149
1967-01-14T18:00:00Z,-198.53052,60N,60,-149
1967-01-15T00:00:00Z,-732.2138,60N,60,-149
1967-01-15T06:00:00Z,-529.4101,60N,60,-149
1967-01-15T12:00:00Z,-282.7606,60N,60,-149
1967-01-15T18:00:00Z,-89.11875,60N,60,-149
1967-01-16T00:00:00Z,-29.978935,60N,60,-149
1967-01-16T06:00:00Z,-52.169395,60N,60,-149
1967-01-16T12:00:00Z,-61.32865,60N,60,-149
1967-01-16T18:00:00Z,-33.633453,60N,60,-149
1967-01-17T00:00:00Z,-38.024345,60N,60,-149
1967-01-17T06:00:00Z,-34.02747,60N,60,-149
1967-01-17T12:00:00Z,-36.621395,60N,60,-149
1967-01-17T18:00:00Z,-119.17466,60N,60,-149
1967-01-18T00:00:00Z,-469.42664,60N,60,-149
1967-01-18T06:00:00Z,-441.32037,60N,60,-149
1967-01-18T12:00:00Z,-542.15344,60N,60,-149
1967-01-18T18:00:00Z,-727.07605,60N,60,-149
1967-01-19T00:00:00Z,-174.27171,60N,60,-149
1967-01-19T06:00:00Z,-58.75123,60N,60,-149
1967-01-19T12:00:00Z,-73.07188,60N,60,-149
1967-01-19T18:00:00Z,-60.04222,60N,60,-149
1967-01-20T00:00:00Z,-213.56937,60N,60,-149
1967-01-20T06:00:00Z,-330.70172,60N,60,-149
1967-01-20T12:00:00Z,-633.5409,60N,60,-149
1967-01-20T18:00:00Z,-743.79443,60N,60,-149
1967-01-21T00:00:00Z,-794.20654,60N,60,-149
1967-01-21T06:00:00Z,-469.97083,60N,60,-149
1967-01-21T12:00:00Z,-344.59735,60N,60,-149
1967-01-21T18:00:00Z,-413.95294,60N,60,-149
1967-01-22T00:00:00Z,-361.47717,60N,60,-149
1967-01-22T06:00:00Z,-348.58545,60N,60,-149
1967-01-22T12:00:00Z,-311.83508,60N,60,-149
1967-01-22T18:00:00Z,-219.80132,60N,60,-149
1967-01-23T00:00:00Z,-160.1402,60N,60,-149
1967-01-23T06:00:00Z,-152.7468,60N,60,-149
1967-01-23T12:00:00Z,-154.47345,60N,60,-149
1967-01-23T18:00:00Z,-106.97877,60N,60,-149
1967-01-24T00:00:00Z,-97.89418,60N,60,-149
1967-01-24T06:00:00Z,-97.89418,60N,60,-149
1967-01-24T12:00:00Z,-47.591156,60N,60,-149
1967-01-24T18:00:00Z,-84.5553,60N,60,-149
1967-01-25T00:00:00Z,-107.94758,60N,60,-149
1967-01-25T06:00:00Z,-118.76087,60N,60,-149
1967-01-25T12:00:00Z,-233.63281,60N,60,-149
1967-01-25T18:00:00Z,-187.77774,60N,60,-149
1967-01-26T00:00:00Z,-207.55278,60N,60,-149
1967-01-26T06:00:00Z,-207.55278,60N,60,-149
1967-01-26T12:00:00Z,-231.22665,60N,60,-149
1967-01-26T18:00:00Z,-205.35721,60N,60,-149
1967-01-27T00:00:00Z,-227.72798,60N,60,-149
1967-01-27T06:00:00Z,-296.9318,60N,60,-149
1967-01-27T12:00:00Z,-271.50757,60N,60,-149
1967-01-27T18:00:00Z,-365.25674,60N,60,-149
1967-01-28T00:00:00Z,-433.6782,60N,60,-149
1967-01-28T06:00:00Z,-538.7733,60N,60,-149
1967-01-28T12:00:00Z,-784.5873,60N,60,-149
1967-01-28T18:00:00Z,-774.96204,60N,60,-149
1967-01-29T00:00:00Z,-965.09644,60N,60,-149
1967-01-29T06:00:00Z,-1000.1688,60N,60,-149
1967-01-29T12:00:00Z,-810.78894,60N,60,-149
1967-01-29T18:00:00Z,-795.14453,60N,60,-149
1967-01-30T00:00:00Z,-724.39484,60N,60,-149
1967-01-30T06:00:00Z,-507.85944,60N,60,-149
1967-01-30T12:00:00Z,-609.88586,60N,60,-149
1967-01-30T18:00:00Z,-621.8347,60N,60,-149
1967-01-31T00:00:00Z,-331.50104,60N,60,-149
1967-01-31T06:00:00Z,-250.3194,60N,60,-149
1967-01-31T12:00:00Z,-263.07526,60N,60,-149
1967-01-31T18:00:00Z,-322.08398,60N,60,-149
1967-02-01T00:00:00Z,-656.3822,60N,60,-149
1967-02-01T06:00:00Z,-810.5071,60N,60,-149
1967-02-01T12:00:00Z,-618.29193,60N,60,-149
1967-02-01T18:00:00Z,-87.605576,60N,60,-149
1967-02-02T00:00:00Z,-34.890205,60N,60,-149
1967-02-02T06:00:00Z,-46.26101,60N,60,-149
1967-02-02T12:00:00Z,-81.718475,60N,60,-149
1967-02-02T18:00:00Z,-43.136955,60N,60,-149
1967-02-03T00:00:00Z,-53.9587,60N,60,-149
1967-02-03T06:00:00Z,-37.803165,60N,60,-149
1967-02-03T12:00:00Z,-38.09829,60N,60,-149
1967-02-03T18:00:00Z,-136.12904,60N,60,-149
1967-02-04T00:00:00Z,-308.50552,60N,60,-149
1967-02-04T06:00:00Z,-280.3034,60N,60,-149
1967-02-04T12:00:00Z,-191.46033,60N,60,-149
1967-02-04T18:00:00Z,-38.60978,60N,60,-149
1967-02-05T00:00:00Z,-38.60978,60N,60,-149
1967-02-05T06:00:00Z,-77.04567,60N,60,-149
1967-02-05T12:00:00Z,-68.41545,60N,60,-149
1967-02-05T18:00:00Z,0.5208826,60N,60,-149
1967-02-06T00:00:00Z,-23.873339,60N,60,-149
1967-02-06T06:00:00Z,-3.0868134,60N,60,-149
1967-02-06T12:00:00Z,8.550051,60N,60,-149
1967-02-06T18:00:00Z,49.567814,60N,60,-149
1967-02-07T00:00:00Z,55.116287,60N,60,-149
1967-02-07T06:00:00Z,15.367653,60N,60,-149
1967-02-07T12:00:00Z,-51.110664,60N,60,-149
1967-02-07T18:00:00Z,-749.4004,60N,60,-149
1967-02-08T00:00:00Z,-20.74239,60N,60,-149
1967-02-08T06:00:00Z,-20.74239,60N,60,-149
1967-02-08T12:00:00Z,2.7869644,60N,60,-149
1967-02-08T18:00:00Z,54.809113,60N,60,-149
1967-02-09T00:00:00Z,1.4186304,60N,60,-149
1967-02-09T06:00:00Z,-21.22752,60N,60,-149
1967-02-09T12:00:00Z,-92.754944,60N,60,-149
1967-02-09T18:00:00Z,-182.50381,60N,60,-149
1967-02-10T00:00:00Z,-123.11029,60N,60,-149
1967-02-10T06:00:00Z,-6.5060296,60N,60,-149
1967-02-10T12:00:00Z,-40.126556,60N,60,-149
1967-02-10T18:00:00Z,-40.126556,60N,60,-149
1967-02-11T00:00:00Z,-76.63229,60N,60,-149
1967-02-11T06:00:00Z,-201.48566,60N,60,-149
1967-02-11T12:00:00Z,-329.4485,60N,60,-149
1967-02-11T18:00:00Z,-203.62779,60N,60,-149
1967-02-12T00:00:00Z,-137.99277,60N,60,-149
1967-02-12T06:00:00Z,-209.90181,60N,60,-149
1967-02-12T12:00:00Z,-155.06863,60N,60,-149
1967-02-12T18:00:00Z,-78.30914,60N,60,-149
1967-02-13T00:00:00Z,-97.79513,60N,60,-149
1967-02-13T06:00:00Z,-94.67703,60N,60,-149
1967-02-13T12:00:00Z,-95.57124,60N,60,-149
1967-02-13T18:00:00Z,-36.939545,60N,60,-149
1967-02-14T00:00:00Z,-36.07722,60N,60,-149
1967-02-14T06:00:00Z,-51.788242,60N,60,-149
1967-02-14T12:00:00Z,-148.65594,60N,60,-149
1967-02-14T18:00:00Z,-104.30075,60N,60,-149
1967-02-15T00:00:00Z,-150.83049,60N,60,-149
1967-02-15T06:00:00Z,-139.6666,60N,60,-149
1967-02-15T12:00:00Z,-176.38593,60N,60,-149
1967-02-15T18:00:00Z,-157.20862,60N,60,-149
1967-02-16T00:00:00Z,-75.53308,60N,60,-149
1967-02-16T06:00:00Z,-106.59122,60N,60,-149
1967-02-16T12:00:00Z,-100.12573,60N,60,-149
1967-02-16T18:00:00Z,-99.70456,60N,60,-149
1967-02-17T00:00:00Z,-326.72253,60N,60,-149
1967-02-17T06:00:00Z,-100.02539,60N,60,-149
1967-02-17T12:00:00Z,-195.58841,60N,60,-149
1967-02-17T18:00:00Z,-104.7652,60N,60,-149
1967-02-18T00:00:00Z,1.6377072,60N,60,-149
1967-02-18T06:00:00Z,14.140184,60N,60,-149
1967-02-18T12:00:00Z,11.042788,60N,60,-149
1967-02-18T18:00:00Z,13.869351,60N,60,-149
1967-02-19T00:00:00Z,27.333218,60N,60,-149
1967-02-19T06:00:00Z,11.737634,60N,60,-149
1967-02-19T12:00:00Z,6.6649423,60N,60,-149
1967-02-19T18:00:00Z,1.8957454,60N,60,-149
1967-02-20T00:00:00Z,0.28191543,60N,60,-149
1967-02-20T06:00:00Z,-6.747156,60N,60,-149
1967-02-20T12:00:00Z,13.0853,60N,60,-149
1967-02-20T18:00:00Z,1.933984,60N,60,-149
1967-02-21T00:00:00Z,3.594464,60N,60,-149
1967-02-21T06:00:00Z,5.2765303,60N,60,-149
1967-02-21T12:00:00Z,-8.365684,60N,60,-149
1967-02-21T18:00:00Z,-95.24815,60N,60,-149
1967-02-22T00:00:00Z,-43.62934,60N,60,-149
1967-02-22T06:00:00Z,-113.94545,60N,60,-149
1967-02-22T12:00:00Z,-123.219315,60N,60,-149
1967-02-22T18:00:00Z,-78.0572,60N,60,-149
1967-02-23T00:00:00Z,-85.59888,60N,60,-149
1967-02-23T06:00:00Z,-52.793915,60N,60,-149
1967-02-23T12:00:00Z,-28.165218,60N,60,-149
1967-02-23T18:00:00Z,-87.865776,60N,60,-149
1967-02-24T00:00:00Z,-107.40658,60N,60,-149
1967-02-24T06:00:00Z,-207.0151,60N,60,-149
1967-02-24T12:00:00Z,-492.3521,60N,60,-149
1967-02-24T18:00:00Z,-555.6385,60N,60,-149
1967-02-25T00:00:00Z,-254.92996,60N,60,-149
1967-02-25T06:00:00Z,-152.6523,60N,60,-149
1967-02-25T12:00:00Z,-110.31838,60N,60,-149
1967-02-25T18:00:00Z,-128.1716,60N,60,-149
1967-02-26T00:00:00Z,-137.65433,60N,60,-149
1967-02-26T06:00:00Z,-225.7639,60N,60,-149
1967-02-26T12:00:00Z,-706.7181,60N,60,-149
1967-02-26T18:00:00Z,-788.44586,60N,60,-149
1967-02-27T00:00:00Z,-495.33575,60N,60,-149
1967-02-27T06:00:00Z,-284.36707,60N,60,-149
1967-02-27T12:00:00Z,-91.58226,60N,60,-149
1967-02-27T18:00:00Z,-84.058685,60N,60,-149
1967-02-28T00:00:00Z,-39.743694,60N,60,-149
1967-02-28T06:00:00Z,-68.12146,60N,60,-149
1967-02-28T12:00:00Z,-56.813858,60N,60,-149
1967-02-28T18:00:00Z,-56.813858,60N,60,-149
1967-03-01T00:00:00Z,-0.7274724,60N,60,-149
1967-03-01T06:00:00Z,-2.9522257,60N,60,-149
1967-03-01T12:00:00Z,-6.852383,60N,60,-149
1967-03-01T18:00:00Z,4.1550684,60N,60,-149
1967-03-02T00:00:00Z,4.408828,60N,60,-149
1967-03-02T06:00:00Z,18.955961,60N,60,-149
1967-03-02T12:00:00Z,8.788195,60N,60,-149
1967-03-02T18:00:00Z,27.362293,60N,60,-149
1967-03-03T00:00:00Z,1.7901802,60N,60,-149
1967-03-03T06:00:00Z,60.580765,60N,60,-149
1967-03-03T12:00:00Z,46.386497,60N,60,-149
1967-03-03T18:00:00Z,20.133484,60N,60,-149
1967-03-04T00:00:00Z,51.028862,60N,60,-149
1967-03-04T06:00:00Z,63.10312,60N,60,-149
1967-03-04T12:00:00Z,205.75967,60N,60,-149
1967-03-04T18:00:00Z,247.99901,60N,60,-149
1967-03-05T00:00:00Z,300.73843,60N,60,-149
1967-03-05T06:00:00Z,213.69156,60N,60,-149
1967-03-05T12:00:00Z,76.45891,60N,60,-149
1967-03-05T18:00:00Z,23.189083,60N,60,-149
1967-03-06T00:00:00Z,-3.4601,60N,60,-149
1967-03-06T06:00:00Z,-31.538595,60N,60,-149
1967-03-06T12:00:00Z,-76.49997,60N,60,-149
1967-03-06T18:00:00Z,-50.8173,60N,60,-149
1967-03-07T00:00:00Z,1.1941872,60N,60,-149
1967-03-07T06:00:00Z,3.0386724,60N,60,-149
1967-03-07T12:00:00Z,7.966142,60N,60,-149
1967-03-07T18:00:00Z,15.644123,60N,60,-149
1967-03-08T00:00:00Z,35.84642,60N,60,-149
1967-03-08T06:00:00Z,55.153675,60N,60,-149
1967-03-08T12:00:00Z,-46.604874,60N,60,-149
1967-03-08T18:00:00Z,-180.7999,60N,60,-149
1967-03-09T00:00:00Z,-233.46873,60N,60,-149
1967-03-09T06:00:00Z,-281.6991,60N,60,-149
1967-03-09T12:00:00Z,-145.56836,60N,60,-149
1967-03-09T18:00:00Z,-70.022095,60N,60,-149
1967-03-10T00:00:00Z,-195.0242,60N,60,-149
1967-03-10T06:00:00Z,-54.412903,60N,60,-149
1967-03-10T12:00:00Z,-49.49622,60N,60,-149
1967-03-10T18:00:00Z,-78.34859,60N,60,-149
1967-03-11T00:00:00Z,-74.85841,60N,60,-149
1967-03-11T06:00:00Z,-60.72696,60N,60,-149
1967-03-11T12:00:00Z,-53.644302,60N,60,-149
1967-03-11T18:00:00Z,-9.72438,60N,60,-149
1967-03-12T00:00:00Z,-11.151239,60N,60,-149
1967-03-12T06:00:00Z,-3.2390127,60N,60,-149
1967-03-12T12:00:00Z,-34.13693,60N,60,-149
1967-03-12T18:00:00Z,-103.41795,60N,60,-149
1967-03-13T00:00:00Z,-331.95206,60N,60,-149
1967-03-13T06:00:00Z,-290.09073,60N,60,-149
1967-03-13T12:00:00Z,-210.89229,60N,60,-149
1967-03-13T18:00:00Z,-92.81696,60N,60,-149
1967-03-14T00:00:00Z,-72.973854,60N,60,-149
1967-03-14T06:00:00Z,-27.485733,60N,60,-149
1967-03-14T12:00:00Z,-96.255356,60N,60,-149
1967-03-14T18:00:00Z,-184.96185,60N,60,-149
1967-03-15T00:00:00Z,-120.43556,60N,60,-149
1967-03-15T06:00:00Z,-130.2652,60N,60,-149
1967-03-15T12:00:00Z,-165.11464,60N,60,-149
1967-03-15T18:00:00Z,-103.17459,60N,60,-149
1967-03-16T00:00:00Z,-121.16974,60N,60,-149
1967-03-16T06:00:00Z,-110.10803,60N,60,-149
1967-03-16T12:00:00Z,-28.71444,60N,60,-149
1967-03-16T18:00:00Z,-103.4832,60N,60,-149
1967-03-17T00:00:00Z,-267.596,60N,60,-149
1967-03-17T06:00:00Z,-98.81387,60N,60,-149
1967-03-17T12:00:00Z,-190.61362,60N,60,-149
1967-03-17T18:00:00Z,-120.29672,60N,60,-149
1967-03-18T00:00:00Z,-51.70918,60N,60,-149
1967-03-18T06:00:00Z,-20.954214,60N,60,-149
1967-03-18T12:00:00Z,-30.379185,60N,60,-149
1967-03-18T18:00:00Z,-58.573627,60N,60,-149
1967-03-19T00:00:00Z,-91.927216,60N,60,-149
1967-03-19T06:00:00Z,-77.622696,60N,60,-149
1967-03-19T12:00:00Z,-188.29816,60N,60,-149
1967-03-19T18:00:00Z,-260.878,60N,60,-149
1967-03-20T00:00:00Z,-263.7871,60N,60,-149
1967-03-20T06:00:00Z,-313.3419,60N,60,-149
1967-03-20T12:00:00Z,-330.56686,60N,60,-149
1967-03-20T18:00:00Z,-222.03151,60N,60,-149
1967-03-21T00:00:00Z,-225.10771,60N,60,-149
1967-03-21T06:00:00Z,-165.10663,60N,60,-149
1967-03-21T12:00:00Z,-94.71727,60N,60,-149
1967-03-21T18:00:00Z,-34.96789,60N,60,-149
1967-03-22T00:00:00Z,4.3117476,60N,60,-149
1967-03-22T06:00:00Z,-10.207129,60N,60,-149
1967-03-22T12:00:00Z,-95.155945,60N,60,-149
1967-03-22T18:00:00Z,-252.60025,60N,60,-149
1967-03-23T00:00:00Z,-239.38435,60N,60,-149
1967-03-23T06:00:00Z,-318.106,60N,60,-149
1967-03-23T12:00:00Z,-377.53357,60N,60,-149
1967-03-23T18:00:00Z,-203.63364,60N,60,-149
1967-03-24T00:00:00Z,-281.8025,60N,60,-149
1967-03-24T06:00:00Z,-228.94469,60N,60,-149
1967-03-24T12:00:00Z,-189.1268,60N,60,-149
1967-03-24T18:00:00Z,-196.91977,60N,60,-149
1967-03-25T00:00:00Z,-95.27675,60N,60,-149
1967-03-25T06:00:00Z,-32.44801,60N,60,-149
1967-03-25T12:00:00Z,-20.911327,60N,60,-149
1967-03-25T18:00:00Z,-22.826496,60N,60,-149
1967-03-26T00:00:00Z,-1.1041318,60N,60,-149
1967-03-26T06:00:00Z,0.25492477,60N,60,-149
1967-03-26T12:00:00Z,-116.85074,60N,60,-149
1967-03-26T18:00:00Z,-235.6366,60N,60,-149
1967-03-27T00:00:00Z,-93.61371,60N,60,-149
1967-03-27T06:00:00Z,-95.36773,60N,60,-149
1967-03-27T12:00:00Z,-47.64271,60N,60,-149
1967-03-27T18:00:00Z,-59.079422,60N,60,-149
1967-03-28T00:00:00Z,-9.392319,60N,60,-149
1967-03-28T06:00:00Z,25.861618,60N,60,-149
1967-03-28T12:00:00Z,22.845562,60N,60,-149
1967-03-28T18:00:00Z,6.4929724,60N,60,-149
1967-03-29T00:00:00Z,11.946816,60N,60,-149
1967-03-29T06:00:00Z,-5.9881544,60N,60,-149
1967-03-29T12:00:00Z,-23.626772,60N,60,-149
1967-03-29T18:00:00Z,-14.145601,60N,60,-149
1967-03-30T00:00:00Z,-4.5336447,60N,60,-149
1967-03-30T06:00:00Z,11.147577,60N,60,-149
1967-03-30T12:00:00Z,20.044842,60N,60,-149
1967-03-30T18:00:00Z,7.8839006,60N,60,-149
1967-03-31T00:00:00Z,42.003155,60N,60,-149
1967-03-31T06:00:00Z,79.12218,60N,60,-149
1967-03-31T12:00:00Z,45.66739,60N,60,-149
1967-03-31T18:00:00Z,16.87724,60N,60,-149
1967-04-01T00:00:00Z,1.0981624,60N,60,-149
1967-04-01T06:00:00Z,65.07147,60N,60,-149
1967-04-01T12:00:00Z,52.401295,60N,60,-149
1967-04-01T18:00:00Z,114.52588,60N,60,-149
1967-04-02T00:00:00Z,147.5954,60N,60,-149
1967-04-02T06:00:00Z,112.326324,60N,60,-149
1967-04-02T12:00:00Z,49.854362,60N,60,-149
1967-04-02T18:00:00Z,11.512465,60N,60,-149
1967-04-03T00:00:00Z,13.36182,60N,60,-149
1967-04-03T06:00:00Z,17.900986,60N,60,-149
1967-04-03T12:00:00Z,4.5207157,60N,60,-149
1967-04-03T18:00:00Z,1.561664,60N,60,-149
1967-04-04T00:00:00Z,6.1670723,60N,60,-149
1967-04-04T06:00:00Z,10.8765,60N,60,-149
1967-04-04T12:00:00Z,5.732493,60N,60,-149
1967-04-04T18:00:00Z,6.7284203,60N,60,-149
1967-04-05T00:00:00Z,9.414163,60N,60,-149
1967-04-05T06:00:00Z,28.310568,60N,60,-149
1967-04-05T12:00:00Z,96.18373,60N,60,-149
1967-04-05T18:00:00Z,123.29322,60N,60,-149
1967-04-06T00:00:00Z,211.43631,60N,60,-149
1967-04-06T06:00:00Z,132.04399,60N,60,-149
1967-04-06T12:00:00Z,60.68261,60N,60,-149
1967-04-06T18:00:00Z,47.351154,60N,60,-149
1967-04-07T00:00:00Z,40.484375,60N,60,-149
1967-04-07T06:00:00Z,42.423496,60N,60,-149
1967-04-07T12:00:00Z,16.090473,60N,60,-149
1967-04-07T18:00:00Z,-0.79098636,60N,60,-149
1967-04-08T00:00:00Z,9.714111,60N,60,-149
1967-04-08T06:00:00Z,1.4260786,60N,60,-149
1967-04-08T12:00:00Z,-13.130032,60N,60,-149
1967-04-08T18:00:00Z,-77.36044,60N,60,-149
1967-04-09T00:00:00Z,-61.39279,60N,60,-149
1967-04-09T06:00:00Z,-15.11461,60N,60,-149
1967-04-09T12:00:00Z,-9.468478,60N,60,-149
1967-04-09T18:00:00Z,-20.651657,60N,60,-149
1967-04-10T00:00:00Z,1.138843,60N,60,-149
1967-04-10T06:00:00Z,7.818025,60N,60,-149
1967-04-10T12:00:00Z,41.650513,60N,60,-149
1967-04-10T18:00:00Z,77.242874,60N,60,-149
1967-04-11T00:00:00Z,123.39623,60N,60,-149
1967-04-11T06:00:00Z,72.63038,60N,60,-149
1967-04-11T12:00:00Z,-3.814478,60N,60,-149
1967-04-11T18:00:00Z,-179.67487,60N,60,-149
1967-04-12T00:00:00Z,-131.44206,60N,60,-149
1967-04-12T06:00:00Z,-400.31635,60N,60,-149
1967-04-12T12:00:00Z,-226.9057,60N,60,-149
1967-04-12T18:00:00Z,-353.2426,60N,60,-149
1967-04-13T00:00:00Z,-105.785324,60N,60,-149
1967-04-13T06:00:00Z,1.0755205,60N,60,-149
1967-04-13T12:00:00Z,-28.335783,60N,60,-149
1967-04-13T18:00:00Z,-62.00956,60N,60,-149
1967-04-14T00:00:00Z,-29.739004,60N,60,-149
1967-04-14T06:00:00Z,6.8087406,60N,60,-149
1967-04-14T12:00:00Z,18.251097,60N,60,-149
1967-04-14T18:00:00Z,10.603907,60N,60,-149
1967-04-15T00:00:00Z,11.66947,60N,60,-149
1967-04-15T06:00:00Z,18.24503,60N,60,-149
1967-04-15T12:00:00Z,-145.50552,60N,60,-149
1967-04-15T18:00:00Z,-161.99255,60N,60,-149
1967-04-16T00:00:00Z,-64.7885,60N,60,-149
1967-04-16T06:00:00Z,-30.674744,60N,60,-149
1967-04-16T12:00:00Z,-10.641825,60N,60,-149
1967-04-16T18:00:00Z,-2.096984,60N,60,-149
1967-04-17T00:00:00Z,3.127485,60N,60,-149
1967-04-17T06:00:00Z,23.187016,60N,60,-149
1967-04-17T12:00:00Z,15.965593,60N,60,-149
1967-04-17T18:00:00Z,11.31819,60N,60,-149
1967-04-18T00:00:00Z,-7.0466356,60N,60,-149
1967-04-18T06:00:00Z,-7.0466356,60N,60,-149
1967-04-18T12:00:00Z,-21.315245,60N,60,-149
1967-04-18T18:00:00Z,-17.720417,60N,60,-149
1967-04-19T00:00:00Z,1.4544811,60N,60,-149
1967-04-19T06:00:00Z,4.864745,60N,60,-149
1967-04-19T12:00:00Z,3.8496938,60N,60,-149
1967-04-19T18:00:00Z,-1.9580452,60N,60,-149
1967-04-20T00:00:00Z,7.3956547,60N,60,-149
1967-04-20T06:00:00Z,8.360882,60N,60,-149
1967-04-20T12:00:00Z,5.4220843,60N,60,-149
1967-04-20T18:00:00Z,-3.866691,60N,60,-149
1967-04-21T00:00:00Z,-20.307926,60N,60,-149
1967-04-21T06:00:00Z,-25.125103,60N,60,-149
1967-04-21T12:00:00Z,-69.53456,60N,60,-149
1967-04-21T18:00:00Z,-68.29861,60N,60,-149
1967-04-22T00:00:00Z,-79.11884,60N,60,-149
1967-04-22T06:00:00Z,-23.388317,60N,60,-149
1967-04-22T12:00:00Z,-39.25817,60N,60,-149
1967-04-22T18:00:00Z,-25.77764,60N,60,-149
1967-04-23T00:00:00Z,-10.612591,60N,60,-149
1967-04-23T06:00:00Z,-1.4181651,60N,60,-149
1967-04-23T12:00:00Z,-6.9045362,60N,60,-149
1967-04-23T18:00:00Z,-9.84673,60N,60,-149
1967-04-24T00:00:00Z,-12.069792,60N,60,-149
1967-04-24T06:00:00Z,-17.88984,60N,60,-149
1967-04-24T12:00:00Z,-36.905243,60N,60,-149
1967-04-24T18:00:00Z,-49.318512,60N,60,-149
1967-04-25T00:00:00Z,-35.575104,60N,60,-149
1967-04-25T06:00:00Z,-31.709433,60N,60,-149
1967-04-25T12:00:00Z,-40.10724,60N,60,-149
1967-04-25T18:00:00Z,-8.045059,60N,60,-149
1967-04-26T00:00:00Z,0.09437757,60N,60,-149
1967-04-26T06:00:00Z,3.283624,60N,60,-149
1967-04-26T12:00:00Z,0.8844962,60N,60,-149
1967-04-26T18:00:00Z,-2.9082708,60N,60,-149
1967-04-27T00:00:00Z,32.189514,60N,60,-149
1967-04-27T06:00:00Z,54.635334,60N,60,-149
1967-04-27T12:00:00Z,52.83316,60N,60,-149
1967-04-27T18:00:00Z,75.58801,60N,60,-149
1967-04-28T00:00:00Z,39.561073,60N,60,-149
1967-04-28T06:00:00Z,12.366931,60N,60,-149
1967-04-28T12:00:00Z,-5.1019564,60N,60,-149
1967-04-28T18:00:00Z,-23.56034,60N,60,-149
1967-04-29T00:00:00Z,19.681665,60N,60,-149
1967-04-29T06:00:00Z,-38.15462,60N,60,-149
1967-04-29T12:00:00Z,-32.39351,60N,60,-149
1967-04-29T18:00:00Z,-16.43582,60N,60,-149
1967-04-30T00:00:00Z,-8.954064,60N,60,-149
1967-04-30T06:00:00Z,-24.533308,60N,60,-149
1967-04-30T12:00:00Z,-29.48753,60N,60,-149
1967-04-30T18:00:00Z,-10.696756,60N,60,-149
1967-05-01T00:00:00Z,-0.16753578,60N,60,-149
1967-05-01T06:00:00Z,6.738228,60N,60,-149
1967-05-01T12:00:00Z,-7.152978,60N,60,-149
1967-05-01T18:00:00Z,-22.414316,60N,60,-149
